,time,frame,x,y,w,h,Rf,mx,my
17252,164.92,4123.0,225.0,78.5,24.0,25.0,0.541173,0.0,3.0
17253,164.92,4123.0,174.5,106.0,27.0,28.0,0.893995,-2.0,4.0
17254,164.92,4123.0,338.5,86.0,27.0,26.0,0.625979,-2.0,-2.0
17255,164.92,4123.0,324.5,124.0,43.0,34.0,0.793419,-2.0,-5.0
17256,164.92,4123.0,136.5,228.5,53.0,43.0,0.756006,-3.0,12.0
17257,165.04,4126.0,216.0,32.5,14.0,11.0,0.251901,0.0,0.0
17258,165.04,4126.0,261.5,28.0,13.0,16.0,0.395544,0.0,0.0
17259,165.04,4126.0,204.0,45.5,20.0,17.0,0.648171,0.0,1.0
17260,165.04,4126.0,230.0,47.5,20.0,17.0,0.512536,0.0,1.0
17261,165.04,4126.0,285.0,52.5,16.0,17.0,0.336667,0.0,-1.0
17262,165.04,4126.0,307.5,73.5,27.0,21.0,0.758546,0.0,-1.0
17263,165.04,4126.0,332.5,53.5,31.0,35.0,0.589965,-1.0,1.0
17264,165.04,4126.0,145.0,89.0,28.0,28.0,0.79278,-5.0,4.0
17265,165.04,4126.0,225.0,81.5,24.0,25.0,0.541173,-1.0,3.0
17266,165.04,4126.0,172.5,110.0,27.0,28.0,0.893995,-2.0,4.0
17267,165.04,4126.0,336.5,84.0,27.0,26.0,0.625979,-1.0,-1.0
17268,165.04,4126.0,322.5,119.0,43.0,34.0,0.793419,-2.0,-3.0
17269,165.04,4126.0,133.5,240.5,53.0,43.0,0.756006,-1.0,13.0
17270,165.16,4129.0,216.0,32.5,14.0,11.0,0.251901,-1.0,1.0
17271,165.16,4129.0,261.5,28.0,13.0,16.0,0.395544,0.0,0.0
17272,165.16,4129.0,204.0,46.5,20.0,17.0,0.648171,-1.0,1.0
17273,165.16,4129.0,230.0,48.5,20.0,17.0,0.512536,0.0,1.0
17274,165.16,4129.0,285.0,51.5,16.0,17.0,0.336667,0.0,0.0
17275,165.16,4129.0,307.5,72.5,27.0,21.0,0.758546,0.0,-2.0
17276,165.16,4129.0,331.5,54.5,31.0,35.0,0.589965,0.0,-2.0
17277,165.16,4129.0,140.0,93.0,28.0,28.0,0.79278,-6.0,6.0
17278,165.16,4129.0,224.0,84.5,24.0,25.0,0.541173,-1.0,3.0
17279,165.16,4129.0,170.5,114.0,27.0,28.0,0.893995,-3.0,6.0
17280,165.16,4129.0,335.5,83.0,27.0,26.0,0.625979,-1.0,-2.0
17281,165.16,4129.0,320.5,116.0,43.0,34.0,0.793419,-3.0,-5.0
17282,165.28,4132.0,262.5,27.5,13.0,15.0,0.361346,0.0,0.0
17283,165.28,4132.0,198.0,51.0,16.0,16.0,0.603527,-1.0,1.0
17284,165.28,4132.0,210.0,44.5,18.0,19.0,0.349846,-1.0,1.0
17285,165.28,4132.0,233.0,48.5,16.0,17.0,0.481219,0.0,1.0
17286,165.28,4132.0,284.0,50.0,16.0,16.0,0.357772,0.0,0.0
17287,165.28,4132.0,308.0,71.0,26.0,20.0,0.74393,-1.0,-1.0
17288,165.28,4132.0,330.5,53.5,31.0,37.0,0.577767,0.0,0.0
17289,165.28,4132.0,337.5,78.0,25.0,26.0,0.645197,-1.0,-1.0
17290,165.28,4132.0,132.5,99.0,35.0,40.0,0.684245,-5.0,5.0
17291,165.28,4132.0,222.5,88.5,27.0,25.0,0.638169,-1.0,3.0
17292,165.28,4132.0,166.0,120.0,36.0,36.0,0.846453,-2.0,5.0
17293,165.28,4132.0,317.0,111.5,34.0,29.0,0.760319,-1.0,-3.0
17294,165.4,4135.0,262.5,27.5,13.0,15.0,0.361346,0.0,0.0
17295,165.4,4135.0,197.0,52.0,16.0,16.0,0.603527,-1.0,2.0
17296,165.4,4135.0,209.0,45.5,18.0,19.0,0.349846,0.0,2.0
17297,165.4,4135.0,233.0,49.5,16.0,17.0,0.481219,-1.0,2.0
17298,165.4,4135.0,284.0,50.0,16.0,16.0,0.357772,0.0,-1.0
17299,165.4,4135.0,307.0,70.0,26.0,20.0,0.74393,0.0,-1.0
17300,165.4,4135.0,330.5,53.5,31.0,37.0,0.577767,-1.0,-1.0
17301,165.4,4135.0,336.5,77.0,25.0,26.0,0.645197,-2.0,-1.0
17302,165.4,4135.0,127.5,104.0,35.0,40.0,0.684245,-5.0,6.0
17303,165.4,4135.0,221.5,91.5,27.0,25.0,0.638169,0.0,4.0
17304,165.4,4135.0,164.0,125.0,36.0,36.0,0.846453,-3.0,5.0
17305,165.4,4135.0,316.0,108.5,34.0,29.0,0.760319,-2.0,-4.0
17306,165.52,4138.0,262.5,27.5,13.0,15.0,0.361346,0.0,0.0
17307,165.52,4138.0,196.0,54.0,16.0,16.0,0.603527,-1.0,1.0
17308,165.52,4138.0,209.0,47.5,18.0,19.0,0.349846,-1.0,1.0
17309,165.52,4138.0,232.0,51.5,16.0,17.0,0.481219,0.0,1.0
17310,165.52,4138.0,284.0,49.0,16.0,16.0,0.357772,0.0,0.0
17311,165.52,4138.0,307.0,69.0,26.0,20.0,0.74393,-1.0,-1.0
17312,165.52,4138.0,329.5,52.5,31.0,37.0,0.577767,1.0,-1.0
17313,165.52,4138.0,334.5,76.0,25.0,26.0,0.645197,0.0,-1.0
17314,165.52,4138.0,122.5,110.0,35.0,40.0,0.684245,-7.0,6.0
17315,165.52,4138.0,221.5,95.5,27.0,25.0,0.638169,-1.0,3.0
17316,165.52,4138.0,161.0,130.0,36.0,36.0,0.846453,-3.0,5.0
17317,165.52,4138.0,314.0,104.5,34.0,29.0,0.760319,-1.0,-3.0
17318,165.64,4141.0,262.5,27.5,13.0,15.0,0.361346,0.0,0.0
17319,165.64,4141.0,195.0,55.0,16.0,16.0,0.603527,-1.0,2.0
17320,165.64,4141.0,208.0,48.5,18.0,19.0,0.349846,-1.0,0.0
17321,165.64,4141.0,232.0,52.5,16.0,17.0,0.481219,0.0,1.0
17322,165.64,4141.0,284.0,49.0,16.0,16.0,0.357772,0.0,0.0
17323,165.64,4141.0,306.0,68.0,26.0,20.0,0.74393,0.0,-1.0
17324,165.64,4141.0,330.5,51.5,31.0,37.0,0.577767,-2.0,0.0
17325,165.64,4141.0,334.5,75.0,25.0,26.0,0.645197,-1.0,-1.0
17326,165.64,4141.0,115.5,116.0,35.0,40.0,0.684245,-6.0,6.0
17327,165.64,4141.0,220.5,98.5,27.0,25.0,0.638169,-1.0,2.0
17328,165.64,4141.0,158.0,135.0,36.0,36.0,0.846453,-2.0,6.0
17329,165.64,4141.0,313.0,101.5,34.0,29.0,0.760319,-1.0,-1.0
17330,165.76,4144.0,262.5,27.0,13.0,16.0,0.35328,0.0,0.0
17331,165.76,4144.0,197.5,56.0,19.0,18.0,0.719129,-1.0,1.0
17332,165.76,4144.0,211.5,47.0,17.0,16.0,0.414285,-1.0,1.0
17333,165.76,4144.0,233.0,52.0,16.0,16.0,0.414787,0.0,1.0
17334,165.76,4144.0,281.0,49.0,18.0,16.0,0.491556,0.0,-1.0
17335,165.76,4144.0,300.5,47.0,15.0,18.0,0.255134,0.0,0.0
17336,165.76,4144.0,303.0,67.0,28.0,20.0,0.721771,0.0,-1.0
17337,165.76,4144.0,333.0,69.0,20.0,22.0,0.398587,-1.0,-1.0
17338,165.76,4144.0,327.0,54.5,28.0,37.0,0.394334,0.0,0.0
17339,165.76,4144.0,219.0,98.5,30.0,33.0,0.788402,-1.0,3.0
17340,165.76,4144.0,314.5,102.5,31.0,25.0,0.791578,-1.0,-2.0
17341,165.76,4144.0,106.5,123.0,47.0,48.0,0.816462,-7.0,7.0
17342,165.76,4144.0,154.0,140.0,38.0,40.0,0.833362,-3.0,6.0
17343,165.76,4144.0,399.5,182.0,45.0,112.0,0.504045,-5.0,-8.0
17344,165.88,4147.0,262.5,27.0,13.0,16.0,0.35328,0.0,0.0
17345,165.88,4147.0,196.5,57.0,19.0,18.0,0.719129,-2.0,2.0
17346,165.88,4147.0,210.5,48.0,17.0,16.0,0.414285,-1.0,1.0
17347,165.88,4147.0,233.0,53.0,16.0,16.0,0.414787,-1.0,1.0
17348,165.88,4147.0,281.0,48.0,18.0,16.0,0.491556,-1.0,0.0
17349,165.88,4147.0,300.5,47.0,15.0,18.0,0.255134,0.0,0.0
17350,165.88,4147.0,303.0,66.0,28.0,20.0,0.721771,-1.0,-1.0
17351,165.88,4147.0,332.0,68.0,20.0,22.0,0.398587,0.0,-1.0
17352,165.88,4147.0,327.0,54.5,28.0,37.0,0.394334,-1.0,-1.0
17353,165.88,4147.0,218.0,101.5,30.0,33.0,0.788402,-1.0,5.0
17354,165.88,4147.0,313.5,100.5,31.0,25.0,0.791578,0.0,-3.0
17355,165.88,4147.0,99.5,130.0,47.0,48.0,0.816462,-7.0,8.0
17356,165.88,4147.0,151.0,146.0,38.0,40.0,0.833362,-3.0,7.0
17357,165.88,4147.0,394.5,174.0,45.0,112.0,0.504045,-3.0,-6.0
17358,166.0,4150.0,262.5,27.0,13.0,16.0,0.35328,0.0,0.0
17359,166.0,4150.0,194.5,59.0,19.0,18.0,0.719129,-1.0,2.0
17360,166.0,4150.0,209.5,49.0,17.0,16.0,0.414285,0.0,1.0
17361,166.0,4150.0,232.0,54.0,16.0,16.0,0.414787,0.0,2.0
17362,166.0,4150.0,280.0,48.0,18.0,16.0,0.491556,-1.0,-1.0
17363,166.0,4150.0,300.5,47.0,15.0,18.0,0.255134,0.0,-1.0
17364,166.0,4150.0,302.0,65.0,28.0,20.0,0.721771,0.0,0.0
17365,166.0,4150.0,332.0,67.0,20.0,22.0,0.398587,-1.0,0.0
17366,166.0,4150.0,326.0,53.5,28.0,37.0,0.394334,0.0,1.0
17367,166.0,4150.0,217.0,106.5,30.0,33.0,0.788402,-1.0,3.0
17368,166.0,4150.0,313.5,97.5,31.0,25.0,0.791578,-1.0,-1.0
17369,166.0,4150.0,92.5,138.0,47.0,48.0,0.816462,-9.0,8.0
17370,166.0,4150.0,148.0,153.0,38.0,40.0,0.833362,-4.0,7.0
17371,166.0,4150.0,391.5,168.0,45.0,112.0,0.504045,-2.0,-6.0
17372,166.12,4153.0,262.5,27.0,13.0,16.0,0.35328,0.0,0.0
17373,166.12,4153.0,193.5,61.0,19.0,18.0,0.719129,-1.0,2.0
17374,166.12,4153.0,209.5,50.0,17.0,16.0,0.414285,-1.0,2.0
17375,166.12,4153.0,232.0,56.0,16.0,16.0,0.414787,0.0,2.0
17376,166.12,4153.0,279.0,47.0,18.0,16.0,0.491556,-1.0,-1.0
17377,166.12,4153.0,300.5,46.0,15.0,18.0,0.255134,-1.0,0.0
17378,166.12,4153.0,302.0,65.0,28.0,20.0,0.721771,-1.0,-1.0
17379,166.12,4153.0,331.0,67.0,20.0,22.0,0.398587,0.0,-1.0
17380,166.12,4153.0,326.0,54.5,28.0,37.0,0.394334,-1.0,-2.0
17381,166.12,4153.0,216.0,109.5,30.0,33.0,0.788402,-2.0,6.0
17382,166.12,4153.0,312.5,96.5,31.0,25.0,0.791578,-3.0,-3.0
17383,166.12,4153.0,83.5,146.0,47.0,48.0,0.816462,-11.0,13.0
17384,166.12,4153.0,144.0,160.0,38.0,40.0,0.833362,-4.0,10.0
17385,166.12,4153.0,389.5,162.0,45.0,112.0,0.504045,-4.0,-7.0
17386,166.24,4156.0,261.0,26.5,12.0,15.0,0.295721,0.0,0.0
17387,166.24,4156.0,207.5,51.0,15.0,16.0,0.427931,-1.0,1.0
17388,166.24,4156.0,235.5,56.0,15.0,16.0,0.327453,0.0,1.0
17389,166.24,4156.0,277.0,47.0,18.0,18.0,0.51541,-1.0,-1.0
17390,166.24,4156.0,192.0,64.5,22.0,21.0,0.729716,-1.0,2.0
17391,166.24,4156.0,224.5,65.0,21.0,20.0,0.684831,0.0,2.0
17392,166.24,4156.0,301.0,66.0,24.0,18.0,0.667054,-1.0,-1.0
17393,166.24,4156.0,333.5,70.0,21.0,24.0,0.63637,0.0,-1.0
17394,166.24,4156.0,311.5,96.0,27.0,24.0,0.753936,-1.0,-2.0
17395,166.24,4156.0,214.5,114.0,35.0,38.0,0.774803,-1.0,4.0
17396,166.24,4156.0,68.5,159.0,59.0,58.0,0.843302,-10.0,11.0
17397,166.24,4156.0,140.0,167.5,48.0,51.0,0.812587,-4.0,8.0
17398,166.24,4156.0,394.0,162.0,60.0,106.0,0.570364,-4.0,-8.0
17399,166.36,4159.0,261.0,26.5,12.0,15.0,0.295721,0.0,0.0
17400,166.36,4159.0,206.5,52.0,15.0,16.0,0.427931,-1.0,1.0
17401,166.36,4159.0,235.5,57.0,15.0,16.0,0.327453,-1.0,2.0
17402,166.36,4159.0,276.0,46.0,18.0,18.0,0.51541,0.0,0.0
17403,166.36,4159.0,191.0,66.5,22.0,21.0,0.729716,-1.0,2.0
17404,166.36,4159.0,224.5,67.0,21.0,20.0,0.684831,-1.0,2.0
17405,166.36,4159.0,300.0,65.0,24.0,18.0,0.667054,0.0,-1.0
17406,166.36,4159.0,333.5,69.0,21.0,24.0,0.63637,-1.0,0.0
17407,166.36,4159.0,310.5,94.0,27.0,24.0,0.753936,-2.0,-2.0
17408,166.36,4159.0,213.5,118.0,35.0,38.0,0.774803,-1.0,5.0
17409,166.36,4159.0,58.5,170.0,59.0,58.0,0.843302,-11.0,12.0
17410,166.36,4159.0,136.0,175.5,48.0,51.0,0.812587,-4.0,9.0
17411,166.36,4159.0,390.0,154.0,60.0,106.0,0.570364,-4.0,-7.0
17412,166.48,4162.0,261.0,26.5,12.0,15.0,0.295721,0.0,0.0
17413,166.48,4162.0,205.5,53.0,15.0,16.0,0.427931,0.0,2.0
17414,166.48,4162.0,234.5,59.0,15.0,16.0,0.327453,-1.0,1.0
17415,166.48,4162.0,276.0,46.0,18.0,18.0,0.51541,-1.0,-1.0
17416,166.48,4162.0,190.0,68.5,22.0,21.0,0.729716,-2.0,2.0
17417,166.48,4162.0,223.5,69.0,21.0,20.0,0.684831,0.0,2.0
17418,166.48,4162.0,300.0,64.0,24.0,18.0,0.667054,0.0,0.0
17419,166.48,4162.0,332.5,69.0,21.0,24.0,0.63637,-1.0,-1.0
17420,166.48,4162.0,308.5,92.0,27.0,24.0,0.753936,-1.0,-2.0
17421,166.48,4162.0,212.5,123.0,35.0,38.0,0.774803,-2.0,4.0
17422,166.48,4162.0,47.5,182.0,59.0,58.0,0.843302,-12.0,14.0
17423,166.48,4162.0,132.0,184.5,48.0,51.0,0.812587,-5.0,10.0
17424,166.48,4162.0,386.0,147.0,60.0,106.0,0.570364,-3.0,-8.0
17425,166.6,4165.0,261.0,26.5,12.0,15.0,0.295721,0.0,0.0
17426,166.6,4165.0,205.5,55.0,15.0,16.0,0.427931,-1.0,1.0
17427,166.6,4165.0,233.5,60.0,15.0,16.0,0.327453,1.0,2.0
17428,166.6,4165.0,275.0,45.0,18.0,18.0,0.51541,0.0,-1.0
17429,166.6,4165.0,188.0,70.5,22.0,21.0,0.729716,-1.0,2.0
17430,166.6,4165.0,223.5,71.0,21.0,20.0,0.684831,0.0,2.0
17431,166.6,4165.0,300.0,64.0,24.0,18.0,0.667054,-1.0,-1.0
17432,166.6,4165.0,331.5,68.0,21.0,24.0,0.63637,1.0,0.0
17433,166.6,4165.0,307.5,90.0,27.0,24.0,0.753936,1.0,-1.0
17434,166.6,4165.0,210.5,127.0,35.0,38.0,0.774803,-1.0,5.0
17435,166.6,4165.0,35.5,196.0,59.0,58.0,0.843302,-14.0,16.0
17436,166.6,4165.0,127.0,194.5,48.0,51.0,0.812587,-5.0,11.0
17437,166.6,4165.0,383.0,139.0,60.0,106.0,0.570364,-3.0,-6.0
17438,166.72,4168.0,261.5,26.5,13.0,15.0,0.283171,0.0,0.0
17439,166.72,4168.0,208.0,50.5,18.0,15.0,0.422596,-1.0,1.0
17440,166.72,4168.0,234.0,60.0,18.0,16.0,0.569998,0.0,2.0
17441,166.72,4168.0,274.5,45.0,17.0,16.0,0.570143,0.0,-1.0
17442,166.72,4168.0,186.5,70.5,29.0,27.0,0.755272,-1.0,2.0
17443,166.72,4168.0,221.5,72.5,25.0,27.0,0.601979,-1.0,2.0
17444,166.72,4168.0,301.0,71.0,22.0,16.0,0.324547,-1.0,-1.0
17445,166.72,4168.0,333.5,69.5,21.0,21.0,0.705356,0.0,0.0
17446,166.72,4168.0,309.5,88.5,29.0,23.0,0.765843,-1.0,-2.0
17447,166.72,4168.0,327.0,54.0,26.0,36.0,0.43917,0.0,0.0
17448,166.72,4168.0,208.5,133.0,41.0,38.0,0.809572,-2.0,5.0
17449,166.72,4168.0,116.0,205.0,56.0,66.0,0.854415,-6.0,12.0
17450,166.72,4168.0,390.0,134.0,64.0,86.0,0.833947,-3.0,-5.0
17451,166.72,4168.0,31.5,203.5,63.0,69.0,0.450011,-15.0,17.0
17452,166.84,4171.0,261.5,26.5,13.0,15.0,0.283171,0.0,0.0
17453,166.84,4171.0,207.0,51.5,18.0,15.0,0.422596,0.0,2.0
17454,166.84,4171.0,234.0,62.0,18.0,16.0,0.569998,-1.0,1.0
17455,166.84,4171.0,274.5,44.0,17.0,16.0,0.570143,-1.0,0.0
17456,166.84,4171.0,185.5,72.5,29.0,27.0,0.755272,-1.0,2.0
17457,166.84,4171.0,220.5,74.5,25.0,27.0,0.601979,-1.0,2.0
17458,166.84,4171.0,300.0,70.0,22.0,16.0,0.324547,0.0,-1.0
17459,166.84,4171.0,333.5,69.5,21.0,21.0,0.705356,-1.0,-1.0
17460,166.84,4171.0,308.5,86.5,29.0,23.0,0.765843,-2.0,-1.0
17461,166.84,4171.0,327.0,54.0,26.0,36.0,0.43917,-1.0,-1.0
17462,166.84,4171.0,206.5,138.0,41.0,38.0,0.809572,-1.0,6.0
17463,166.84,4171.0,110.0,217.0,56.0,66.0,0.854415,-6.0,12.0
17464,166.84,4171.0,387.0,129.0,64.0,86.0,0.833947,-3.0,-6.0
17465,166.84,4171.0,16.5,220.5,63.0,69.0,0.450011,-16.0,17.0
17466,166.96,4174.0,261.5,26.5,13.0,15.0,0.283171,0.0,0.0
17467,166.96,4174.0,207.0,53.5,18.0,15.0,0.422596,-1.0,1.0
17468,166.96,4174.0,233.0,63.0,18.0,16.0,0.569998,0.0,2.0
17469,166.96,4174.0,273.5,44.0,17.0,16.0,0.570143,1.0,-1.0
17470,166.96,4174.0,184.5,74.5,29.0,27.0,0.755272,-2.0,3.0
17471,166.96,4174.0,219.5,76.5,25.0,27.0,0.601979,0.0,2.0
17472,166.96,4174.0,300.0,69.0,22.0,16.0,0.324547,-1.0,-1.0
17473,166.96,4174.0,332.5,68.5,21.0,21.0,0.705356,-1.0,-1.0
17474,166.96,4174.0,306.5,85.5,29.0,23.0,0.765843,0.0,-1.0
17475,166.96,4174.0,326.0,53.0,26.0,36.0,0.43917,0.0,0.0
17476,166.96,4174.0,205.5,144.0,41.0,38.0,0.809572,-1.0,6.0
17477,166.96,4174.0,104.0,229.0,56.0,66.0,0.854415,-5.0,9.0
17478,166.96,4174.0,384.0,123.0,64.0,86.0,0.833947,-3.0,-4.0
17479,166.96,4174.0,0.5,237.5,63.0,69.0,0.450011,-4.0,1.0
17480,167.08,4177.0,261.5,26.5,13.0,15.0,0.283171,0.0,0.0
17481,167.08,4177.0,206.0,54.5,18.0,15.0,0.422596,-1.0,1.0
17482,167.08,4177.0,233.0,65.0,18.0,16.0,0.569998,-1.0,2.0
17483,167.08,4177.0,274.5,43.0,17.0,16.0,0.570143,-2.0,-1.0
17484,167.08,4177.0,182.5,77.5,29.0,27.0,0.755272,-2.0,4.0
17485,167.08,4177.0,219.5,78.5,25.0,27.0,0.601979,-1.0,3.0
17486,167.08,4177.0,299.0,68.0,22.0,16.0,0.324547,0.0,-1.0
17487,167.08,4177.0,331.5,67.5,21.0,21.0,0.705356,0.0,0.0
17488,167.08,4177.0,306.5,84.5,29.0,23.0,0.765843,-1.0,-2.0
17489,167.08,4177.0,326.0,53.0,26.0,36.0,0.43917,0.0,-1.0
17490,167.08,4177.0,204.5,150.0,41.0,38.0,0.809572,-1.0,9.0
17491,167.08,4177.0,99.0,238.0,56.0,66.0,0.854415,-9.0,14.0
17492,167.08,4177.0,381.0,119.0,64.0,86.0,0.833947,-3.0,-7.0
17493,167.2,4180.0,218.0,35.5,16.0,13.0,0.40377,-1.0,1.0
17494,167.2,4180.0,239.0,25.0,14.0,12.0,0.335701,0.0,1.0
17495,167.2,4180.0,259.5,26.5,11.0,15.0,0.277433,0.0,0.0
17496,167.2,4180.0,208.0,45.0,20.0,16.0,0.387368,-1.0,1.0
17497,167.2,4180.0,273.5,43.5,17.0,15.0,0.54377,0.0,-1.0
17498,167.2,4180.0,294.5,49.0,19.0,16.0,0.326228,0.0,0.0
17499,167.2,4180.0,209.5,73.0,21.0,20.0,0.353161,-1.0,2.0
17500,167.2,4180.0,230.5,65.5,21.0,17.0,0.66819,0.0,2.0
17501,167.2,4180.0,305.0,74.5,26.0,19.0,0.470514,-1.0,-1.0
17502,167.2,4180.0,331.5,67.0,19.0,20.0,0.583639,0.0,0.0
17503,167.2,4180.0,180.0,80.0,24.0,24.0,0.805053,-2.0,3.0
17504,167.2,4180.0,219.0,90.0,26.0,24.0,0.31641,-1.0,3.0
17505,167.2,4180.0,202.0,157.5,46.0,45.0,0.788661,-2.0,7.0
17506,167.2,4180.0,92.0,227.5,66.0,23.0,0.378666,2.0,7.0
17507,167.2,4180.0,381.5,116.0,59.0,74.0,0.823547,-2.0,-4.0
17508,167.32,4183.0,217.0,36.5,16.0,13.0,0.40377,-1.0,0.0
17509,167.32,4183.0,239.0,26.0,14.0,12.0,0.335701,0.0,1.0
17510,167.32,4183.0,259.5,26.5,11.0,15.0,0.277433,0.0,0.0
17511,167.32,4183.0,207.0,46.0,20.0,16.0,0.387368,0.0,1.0
17512,167.32,4183.0,273.5,42.5,17.0,15.0,0.54377,0.0,-1.0
17513,167.32,4183.0,294.5,49.0,19.0,16.0,0.326228,0.0,-1.0
17514,167.32,4183.0,208.5,75.0,21.0,20.0,0.353161,-2.0,2.0
17515,167.32,4183.0,230.5,67.5,21.0,17.0,0.66819,-1.0,2.0
17516,167.32,4183.0,304.0,73.5,26.0,19.0,0.470514,0.0,0.0
17517,167.32,4183.0,331.5,67.0,19.0,20.0,0.583639,-1.0,-1.0
17518,167.32,4183.0,178.0,83.0,24.0,24.0,0.805053,-2.0,3.0
17519,167.32,4183.0,218.0,93.0,26.0,24.0,0.31641,-1.0,3.0
17520,167.32,4183.0,200.0,164.5,46.0,45.0,0.788661,-2.0,7.0
17521,167.32,4183.0,379.5,112.0,59.0,74.0,0.823547,-3.0,-3.0
17522,167.44,4186.0,216.0,36.5,16.0,13.0,0.40377,-1.0,1.0
17523,167.44,4186.0,239.0,27.0,14.0,12.0,0.335701,-1.0,1.0
17524,167.44,4186.0,259.5,26.5,11.0,15.0,0.277433,0.0,0.0
17525,167.44,4186.0,207.0,47.0,20.0,16.0,0.387368,-1.0,1.0
17526,167.44,4186.0,273.5,41.5,17.0,15.0,0.54377,-1.0,0.0
17527,167.44,4186.0,294.5,48.0,19.0,16.0,0.326228,0.0,0.0
17528,167.44,4186.0,206.5,77.0,21.0,20.0,0.353161,0.0,1.0
17529,167.44,4186.0,229.5,69.5,21.0,17.0,0.66819,0.0,2.0
17530,167.44,4186.0,304.0,73.5,26.0,19.0,0.470514,-1.0,-1.0
17531,167.44,4186.0,330.5,66.0,19.0,20.0,0.583639,-1.0,0.0
17532,167.44,4186.0,176.0,86.0,24.0,24.0,0.805053,-2.0,3.0
17533,167.44,4186.0,217.0,96.0,26.0,24.0,0.31641,-1.0,3.0
17534,167.44,4186.0,198.0,171.5,46.0,45.0,0.788661,-2.0,7.0
17535,167.44,4186.0,376.5,109.0,59.0,74.0,0.823547,-3.0,-4.0
17536,167.56,4189.0,215.0,37.5,16.0,13.0,0.40377,-1.0,2.0
17537,167.56,4189.0,238.0,28.0,14.0,12.0,0.335701,0.0,1.0
17538,167.56,4189.0,259.5,26.5,11.0,15.0,0.277433,0.0,0.0
17539,167.56,4189.0,206.0,48.0,20.0,16.0,0.387368,-1.0,2.0
17540,167.56,4189.0,272.5,41.5,17.0,15.0,0.54377,-1.0,0.0
17541,167.56,4189.0,294.5,48.0,19.0,16.0,0.326228,0.0,0.0
17542,167.56,4189.0,206.5,78.0,21.0,20.0,0.353161,-1.0,2.0
17543,167.56,4189.0,229.5,71.5,21.0,17.0,0.66819,0.0,2.0
17544,167.56,4189.0,303.0,72.5,26.0,19.0,0.470514,0.0,-2.0
17545,167.56,4189.0,329.5,66.0,19.0,20.0,0.583639,1.0,-1.0
17546,167.56,4189.0,174.0,89.0,24.0,24.0,0.805053,-2.0,3.0
17547,167.56,4189.0,216.0,99.0,26.0,24.0,0.31641,-1.0,4.0
17548,167.56,4189.0,196.0,178.5,46.0,45.0,0.788661,-2.0,5.0
17549,167.56,4189.0,373.5,105.0,59.0,74.0,0.823547,-1.0,-3.0
17550,167.68,4192.0,216.0,35.0,16.0,12.0,0.372287,-1.0,1.0
17551,167.68,4192.0,237.0,27.0,14.0,12.0,0.306671,0.0,1.0
17552,167.68,4192.0,260.0,27.0,12.0,16.0,0.364231,0.0,0.0
17553,167.68,4192.0,207.0,46.0,20.0,16.0,0.529575,-1.0,1.0
17554,167.68,4192.0,277.0,44.0,14.0,16.0,0.400476,0.0,0.0
17555,167.68,4192.0,294.5,48.5,19.0,17.0,0.250615,0.0,0.0
17556,167.68,4192.0,199.5,70.0,21.0,20.0,0.759902,-1.0,2.0
17557,167.68,4192.0,230.0,70.5,24.0,19.0,0.741204,0.0,2.0
17558,167.68,4192.0,300.5,70.5,25.0,21.0,0.595528,-1.0,-1.0
17559,167.68,4192.0,329.5,65.0,17.0,20.0,0.61481,0.0,0.0
17560,167.68,4192.0,175.0,92.5,28.0,31.0,0.834133,-2.0,3.0
17561,167.68,4192.0,216.5,100.0,27.0,30.0,0.789892,-1.0,3.0
17562,167.68,4192.0,371.0,102.5,56.0,73.0,0.600474,-2.0,-3.0
17563,167.68,4192.0,191.0,187.5,52.0,65.0,0.84698,-3.0,10.0
17564,167.8,4195.0,215.0,36.0,16.0,12.0,0.372287,-1.0,1.0
17565,167.8,4195.0,237.0,28.0,14.0,12.0,0.306671,-1.0,1.0
17566,167.8,4195.0,260.0,27.0,12.0,16.0,0.364231,0.0,0.0
17567,167.8,4195.0,206.0,47.0,20.0,16.0,0.529575,-1.0,1.0
17568,167.8,4195.0,277.0,44.0,14.0,16.0,0.400476,0.0,-1.0
17569,167.8,4195.0,294.5,48.5,19.0,17.0,0.250615,0.0,-1.0
17570,167.8,4195.0,198.5,72.0,21.0,20.0,0.759902,-2.0,2.0
17571,167.8,4195.0,230.0,72.5,24.0,19.0,0.741204,-1.0,2.0
17572,167.8,4195.0,299.5,69.5,25.0,21.0,0.595528,1.0,0.0
17573,167.8,4195.0,329.5,65.0,17.0,20.0,0.61481,-1.0,-1.0
17574,167.8,4195.0,173.0,95.5,28.0,31.0,0.834133,-2.0,5.0
17575,167.8,4195.0,215.5,103.0,27.0,30.0,0.789892,0.0,4.0
17576,167.8,4195.0,369.0,99.5,56.0,73.0,0.600474,-2.0,-2.0
17577,167.8,4195.0,188.0,197.5,52.0,65.0,0.84698,-3.0,10.0
17578,167.92,4198.0,214.0,37.0,16.0,12.0,0.372287,-1.0,1.0
17579,167.92,4198.0,236.0,29.0,14.0,12.0,0.306671,0.0,1.0
17580,167.92,4198.0,260.0,27.0,12.0,16.0,0.364231,0.0,0.0
17581,167.92,4198.0,205.0,48.0,20.0,16.0,0.529575,-1.0,1.0
17582,167.92,4198.0,277.0,43.0,14.0,16.0,0.400476,-1.0,-1.0
17583,167.92,4198.0,294.5,47.5,19.0,17.0,0.250615,0.0,1.0
17584,167.92,4198.0,196.5,74.0,21.0,20.0,0.759902,-1.0,2.0
